text,label
"It’s all part of “living in the world, but not of it.”",0
"It’s all part of “living in the world, but not of it.”",1
Cyprys was found guilty of five counts of rape at a trial in August and then pleaded guilty to a sixth count of rape.,0
Cyprys was found guilty of five counts of rape at a trial in August and then pleaded guilty to a further 10 counts of rape and one count of sexual assault.,1
Russian tankers have supplied oil to North Korea.,0
Russian tankers have supplied oil to North Korea in violation of UN sanctions.,1
"In an interview to a prime time program, she revealed that the only way her sex life could be improved is if her husband would stop being so selfish.",0
"In an interview to a prime time program, she revealed that the only way her sex life could be improved was if her husband would stop watching porn.",1
"criticism Trump rips Harry Reid for 'failed career' after ex-Dem leader slams him in interview MORE (D-Nev.) is a ""failed"" senator.",0
"criticism Trump rips Harry Reid for 'failed career' after ex-Dem leader slams him in interview MORE (D-Nev.) said in an interview that he believes Trump is a ""threat to the republic.""",1
it's a whole lot of fun.,0
it's a whole lot of fun.,1
"When you are a company of self proclaimed “space nerds” who have been in the business of space exploration for over 50 years, you are going to have a lot of cool stuff.",0
"When you are a company of self proclaimed “space nerds”, you are going to have a lot of fun.",1
"one of blacks on a minivan during last year's protests in Ferguson, Missouri, and another of a white man in a pickup truck at a Trump rally.",0
"one of blacks on a minivan during last year's protests in Ferguson, Missouri, and the other of a white man in a pickup truck at a Trump rally in Phoenix.",1
"And truly, the only way this summer could have been more hellacious for the industry is if the entire thing had been set in a burning building.",0
"And truly, the only way this summer could have been more hellacious for the industry would have been if the entire season had been canceled.",1
"Conservatives must pray, Harvey said, “that the eyes of America will open to the ungodliness of homosexuality and the destruction it brings to our nation.”",0
"Conservatives must pray, Harvey said, “that the eyes of America will open to the ungodliness of homosexuality and the destruction of the family.”",1
"ExtremeTech discovered the filing back in November, which is labelled as a “confidential” doc. The doc is a part of a lawsuit filed by the US Department of Justice against the Chinese language firm Huawei, which alleges that the corporate stole trade secrets and techniques from T-Cellular.",0
"ExtremeTech discovered the filing back in November, which is labelled as a “confidential” document.",1
"As with most great ideas I thought I had invented, I found out that it was already there.",0
"As with most great ideas I thought I had invented, I found out that it had already been done.",1
The hope is to rile up the electorate and get them to vote for the candidate who is the most toxic.,0
The hope is to rile up the electorate and get them to vote for the party that will give them the most money.,1
"""This is completely stupid.",0
"""This is completely stupid.",1
Zoo staff hope exhibition of hundreds of cockroaches will combat the insects’ unfavourable picture.,0
Zoo staff hope exhibition of hundreds of cockroaches will combat the insects' bad reputation.,1
"The filmmakers insist their work has been grossly misinterpreted, that A Serious Man is not a comedy, but a drama.",0
"The filmmakers insist their work has been grossly misinterpreted, that Ai Weiwei is not a dissident, and that they are not making a political film.",1
"Allen was arrested on felony charges of pimping and pandering, investigators said.Ten other men were arrested on suspicion of pimping and pandering, and one other was arrested on suspicion of pandering.",0
"Allen was arrested on felony charges of pimping and pandering, investigators said.Ten other men were arrested on suspicion of soliciting prostitution.",1
"Before you roll your eyes in disgust and write me off as a complete idiot, hear me out.",0
"Before you roll your eyes in disgust and write me off as a complete idiot, let me explain.",1
He was shocked to see that an anti-black racial slur had been spray painted onto the wall of his home.,0
He was shocked to see that an anti-black racial slur had been spray painted onto the side of his home.,1
"Owens admitted that he was upset by Trump’s previous trashing of the Gold Star Khan family, and now he’s upset that Trump is trashing him.",0
"Owens admitted that he was upset by Trump’s previous trashing of the Gold Star Khan family, and now he’s upset by Trump’s trashing of the Gold Star family of Capt. Humayun Khan.",1
"“You know, you are the dumbest girl I’ve ever met in my life.”",0
"“You know, you are the dumbest girl I’ve ever met in my life.”",1
Then there are the teachers and the students.,0
Then there are the teachers and the parents who are trying to keep their children safe.,1
"""So dying or not, he's a risible public figure (I have no idea what that means, but it sounds like a bad thing).""",0
